# time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
11.100000,-1.108785,-9.486138,0.016299,0.341693,1.680455,0.042987
11.150000,-1.013609,-9.483047,0.048520,0.334891,1.687374,-0.033939
11.200000,-0.918579,-9.476923,0.080113,0.328775,1.685905,-0.022507
11.250000,-0.823788,-9.467826,0.111141,0.323064,1.683432,-0.000472
11.300000,-0.729322,-9.455818,0.141643,0.317590,1.683191,-0.002251
11.350000,-0.635263,-9.440959,0.171637,0.312336,1.683396,-0.008823
11.400000,-0.541687,-9.423308,0.201146,0.307378,1.682986,-0.008915
11.450000,-0.448668,-9.402926,0.230209,0.302919,1.682397,-0.007156
11.500000,-0.356275,-9.379868,0.258869,0.299052,1.681964,-0.007097
11.550000,-0.264577,-9.354189,0.287177,0.295635,1.681586,-0.007677
11.600000,-0.173639,-9.325938,0.315179,0.292540,1.681164,-0.007815
11.650000,-0.083522,-9.295165,0.342903,0.289728,1.680718,-0.007733
11.700000,0.005711,-9.261918,0.370370,0.287170,1.680278,-0.007753
11.750000,0.094001,-9.226243,0.397602,0.284824,1.679841,-0.007837
11.800000,0.181292,-9.188187,0.424620,0.282651,1.679399,-0.007892
11.850000,0.267526,-9.147795,0.451442,0.280666,1.678953,-0.007920
11.900000,0.352650,-9.105113,0.478084,0.278894,1.678504,-0.007948
11.950000,0.436611,-9.060185,0.504567,0.277344,1.678054,-0.007976
12.000000,0.519356,-9.013055,0.530913,0.276014,1.677602,-0.007999
12.050000,0.600833,-8.963767,0.557144,0.274907,1.677149,-0.008014
12.100000,0.680993,-8.912362,0.583279,0.274025,1.676694,-0.008024
12.150000,0.759783,-8.858884,0.609341,0.273364,1.676238,-0.008030
12.200000,0.837155,-8.803373,0.635350,0.272916,1.675782,-0.008031
12.250000,0.913058,-8.745870,0.661327,0.272675,1.675326,-0.008026
12.300000,0.987442,-8.686415,0.687290,0.272641,1.674869,-0.008017
12.350000,1.060258,-8.625049,0.713260,0.272814,1.674413,-0.008002
12.400000,1.131455,-8.561812,0.739256,0.273194,1.673957,-0.007983
12.450000,1.200982,-8.496745,0.765299,0.273782,1.673503,-0.007959
12.500000,1.268790,-8.429887,0.791407,0.274579,1.673049,-0.007929
12.550000,1.334826,-8.361279,0.817601,0.275585,1.672596,-0.007894
12.600000,1.399039,-8.290962,0.843901,0.276805,1.672146,-0.007856
12.650000,1.461377,-8.218976,0.870327,0.278240,1.671697,-0.007816
12.700000,1.521785,-8.145365,0.896901,0.279895,1.671250,-0.007759
12.750000,1.580210,-8.070169,0.923643,0.281774,1.670806,-0.007684
12.800000,1.636596,-7.993433,0.950574,0.283879,1.670366,-0.007640
12.850000,1.690887,-7.915201,0.977717,0.286217,1.669930,-0.007643
12.900000,1.743025,-7.835518,1.005094,0.288793,1.669494,-0.007527
12.950000,1.792953,-7.754431,1.032728,0.291610,1.669057,-0.007189
13.000000,1.840610,-7.671990,1.060642,0.294676,1.668633,-0.007187
13.050000,1.885934,-7.588243,1.088860,0.297997,1.668235,-0.008028
13.100000,1.928864,-7.503245,1.117406,0.301577,1.667818,-0.007880
13.150000,1.969336,-7.417048,1.146305,0.305417,1.667323,-0.004483
13.200000,2.007283,-7.329711,1.175583,0.309527,1.666900,-0.003705
13.250000,2.042640,-7.241294,1.205266,0.313921,1.666788,-0.015976
13.300000,2.075338,-7.151860,1.235380,0.318596,1.666528,-0.041574
13.350000,2.105307,-7.061474,1.265952,0.323533,1.665105,-0.072331
13.400000,2.132478,-6.970209,1.297007,0.328737,1.661947,-0.099822
13.450000,2.156779,-6.878138,1.328571,0.334231,1.656978,-0.115954
13.500000,2.178138,-6.785340,1.360673,0.340038,1.650565,-0.127546
13.550000,2.196480,-6.691900,1.393344,0.346175,1.643636,-0.161639
13.600000,2.211733,-6.597905,1.426603,0.352519,1.635960,-0.208308
13.650000,2.223824,-6.503453,1.460450,0.358702,1.625154,-0.188563
13.700000,2.232680,-6.408643,1.494923,0.365033,1.611511,-0.078888
13.750000,2.238230,-6.313583,1.530157,0.373487,1.602199,-0.004228
13.800000,2.240399,-6.218383,1.566199,0.384050,1.601566,-0.035774
13.850000,2.239106,-6.123171,1.602767,0.389689,1.601956,-0.007887
13.900000,2.234296,-6.028071,1.639451,0.384378,1.597491,0.218402
13.950000,2.226034,-5.933205,1.675565,0.372156,1.599771,0.472995
14.000000,2.214417,-5.838693,1.710451,0.358962,1.621402,0.550662
14.050000,2.199571,-5.744632,1.744038,0.346414,1.654463,0.510923
14.100000,2.181630,-5.651112,1.776450,0.334514,1.685333,0.493410
14.150000,2.160721,-5.558210,1.807710,0.322603,1.712489,0.533083
14.200000,2.136971,-5.465994,1.837796,0.309816,1.739949,0.614121
14.250000,2.110512,-5.374518,1.866673,0.296464,1.770370,0.701527
14.300000,2.081481,-5.283825,1.894309,0.283526,1.805385,0.751783
14.350000,2.050011,-5.193949,1.920725,0.271266,1.843953,0.769333
14.400000,2.016229,-5.104916,1.945984,0.259371,1.883012,0.795718
14.450000,1.980258,-5.016745,1.970128,0.247710,1.921722,0.844033
14.500000,1.942217,-4.929446,1.993180,0.236355,1.961577,0.897293
14.550000,1.902220,-4.843026,2.015159,0.225279,2.003334,0.950054
14.600000,1.860379,-4.757483,2.036086,0.214317,2.046635,1.014005
14.650000,1.816800,-4.672813,2.055978,0.203438,2.091468,1.092035
14.700000,1.771589,-4.589002,2.074856,0.192861,2.138557,1.169743
14.750000,1.724846,-4.506036,2.092737,0.182670,2.188276,1.242117
14.800000,1.676666,-4.423895,2.109644,0.172584,2.240032,1.329480
14.850000,1.627143,-4.342558,2.125590,0.162378,2.293548,1.447413
14.900000,1.576368,-4.261995,2.140569,0.152148,2.349894,1.586565
14.950000,1.524432,-4.182176,2.154577,0.142004,2.410173,1.737674
15.000000,1.471420,-4.103067,2.167615,0.131881,2.474583,1.910853
15.050000,1.417420,-4.024630,2.179686,0.121685,2.543215,2.118268
15.100000,1.362514,-3.946824,2.190786,0.111429,2.616816,2.356489
15.150000,1.306786,-3.869605,2.200909,0.101156,2.696297,2.621310
15.200000,1.250316,-3.792925,2.210052,0.090871,2.782129,2.942139
15.250000,1.193186,-3.716738,2.218215,0.080562,2.874704,3.354314
15.300000,1.135472,-3.640991,2.225394,0.070221,2.975650,3.798059
15.350000,1.077253,-3.565631,2.231587,0.059844,3.087099,4.179994
15.400000,1.018606,-3.490605,2.236790,0.049432,3.207891,4.742886
15.450000,0.959606,-3.415855,2.241000,0.038992,3.334852,5.914334
15.500000,0.900329,-3.341325,2.244214,0.028510,3.476611,6.450180
15.550000,0.840850,-3.266956,2.246425,0.017954,3.651934,3.527435
15.600000,0.781244,-3.192689,2.247629,0.007320,3.817021,-2.361764
15.650000,0.721587,-3.118463,2.247818,-0.003362,3.848189,-6.408214
15.700000,0.661953,-3.044219,2.246989,-0.014064,3.709044,-6.416615
15.750000,0.602419,-2.969894,2.245141,-0.024762,3.517807,-5.035292
15.800000,0.543060,-2.895430,2.242274,-0.035451,3.362182,-4.308145
15.850000,0.483953,-2.820765,2.238388,-0.046154,3.230751,-3.944529
15.900000,0.425175,-2.745842,2.233482,-0.056889,3.105586,-3.511910
15.950000,0.366804,-2.670601,2.227552,-0.067646,2.987988,-3.063924
16.000000,0.308918,-2.594986,2.220598,-0.078412,2.881465,-2.709342
16.050000,0.251599,-2.518941,2.212619,-0.089186,2.784623,-2.430076
16.100000,0.194928,-2.442412,2.203612,-0.099967,2.695152,-2.183411
16.150000,0.138988,-2.365347,2.193580,-0.110744,2.612203,-1.959152
16.200000,0.083864,-2.287696,2.182523,-0.121504,2.535410,-1.758512
